excel_row,reason,compte,centre,designation,montant
736,invalid_required_fields,6638200,93.1.11.4.2 Comité 5S,PRIMES D'INTERESSEMENT,None
737,missing_compte,6638200,93.1.9.1 Secrétariat SS,PRIMES D'INTERESSEMENT,6748935
738,missing_compte,6638200,93.1.9.2 Cellule de communication,PRIMES D'INTERESSEMENT,2892401
739,invalid_required_fields,6638200,93.1.11.3 Division formation,PRIMES D'INTERESSEMENT,None
740,invalid_required_fields,6638200,93.1.9.4 Prise en charge des Cas sociaux,PRIMES D'INTERESSEMENT,None
741,invalid_required_fields,6638200,93.1.9.5 MAGAL,PRIMES D'INTERESSEMENT,None
742,missing_compte,6638200,93.1.5.1 Secrétariat RH,PRIMES D'INTERESSEMENT,2466703
743,missing_compte,6638200,93.1.5.2.1 Administration du personnel,PRIMES D'INTERESSEMENT,4111117
744,missing_compte,6638200,93.1.5.2.2 Gestion de la paie,PRIMES D'INTERESSEMENT,616676
745,invalid_required_fields,6638200,93.1.5.3.1 Bureau formation,PRIMES D'INTERESSEMENT,None
746,missing_compte,6638200,93.1.5.3.2 Gestion des carrières et des compétences,PRIMES D'INTERESSEMENT,616676
747,invalid_required_fields,6638200,93.1.5.3.3 CHST,PRIMES D'INTERESSEMENT,None
748,missing_compte,6638200,"93.1. 12.2 Division génie-civil (infrastructures, etc)",PRIMES D'INTERESSEMENT,3019675
749,missing_compte,6638200,93.1. 12.3 Division biomédicale,PRIMES D'INTERESSEMENT,5032792
750,missing_compte,6638200,93.1. 12.4 Cellule informatique et télécoms,PRIMES D'INTERESSEMENT,3019675
751,missing_compte,6638200,93.1. 12.5 magasin STM,PRIMES D'INTERESSEMENT,9059025
752,missing_compte,6638200,93.1. 13.1 Division hygiène,PRIMES D'INTERESSEMENT,5101768
753,missing_compte,6638200,93.1. 13.2 Division sécurité,PRIMES D'INTERESSEMENT,5101768
754,missing_compte,6638200,93.1.7.1 Magasin CM,PRIMES D'INTERESSEMENT,630541
755,missing_compte,6638200,93.1.7.2 Comptabilité des matières S,PRIMES D'INTERESSEMENT,3573067
756,missing_compte,6638200,93.1.8.1 SIH,PRIMES D'INTERESSEMENT,1098064
757,missing_compte,6638200,93.1.8.2 Division des archives,PRIMES D'INTERESSEMENT,732042
758,missing_compte,6638200,93.1.10.1 Cellule des marchés,PRIMES D'INTERESSEMENT,1830106
759,missing_compte,6638300,93.3.4.1 Consultation Medecine interne,MOTIVATION NATIONALE,2040000
760,missing_compte,6638300,93.3.4.2 hospitalisations Medecine interne,MOTIVATION NATIONALE,3570000
761,invalid_required_fields,6638300,93.3.8.3 endoscopie,MOTIVATION NATIONALE,None
762,missing_compte,6638300,93.3.14.1 Consultations Chirurgie Générale,MOTIVATION NATIONALE,1400000
763,missing_compte,6638300,93.3.14.2 Hospitalisations  Chirurgie Générale,MOTIVATION NATIONALE,1400000
764,missing_compte,6638300,93.3.14.3 Actes chirurgicaux Chirurgie Générale,MOTIVATION NATIONALE,14000000
765,missing_compte,6638300,93.3.10.1 consultations Pédiatrie,MOTIVATION NATIONALE,2400000
766,missing_compte,6638300,93.3.10.2 hospitalisations Pédiatrie,MOTIVATION NATIONALE,1800000
767,invalid_required_fields,6638300,93.3.11.3 actes Pédiatrie,MOTIVATION NATIONALE,None
768,missing_compte,6638300,93.3.17.1 Consultations Gynécologie Obstétrique,MOTIVATION NATIONALE,1800000
769,missing_compte,6638300,93.3.17.2  Hospitalisations Gynécologie Obstétrique,MOTIVATION NATIONALE,1200000
770,missing_compte,6638300,93.3.17.3 acouchement,MOTIVATION NATIONALE,1800000
771,missing_compte,6638300,93. 3.17.4 Actes Gynécologie Obstétrique,MOTIVATION NATIONALE,3600000
772,missing_compte,6638300,93.3.20.1 Consultations Ophtalmologie,MOTIVATION NATIONALE,600000
773,invalid_required_fields,6638300,93.3.20.2 Hospitalisations Ophtalmologie,MOTIVATION NATIONALE,None
774,missing_compte,6638300,93.3.20.3 actes Ophtalmologie,MOTIVATION NATIONALE,1200000
775,missing_compte,6638300,93.3.13.1 Consultations Odontologie,MOTIVATION NATIONALE,6000000
776,invalid_required_fields,6638300,93.3.13.2 Actes chirurgicaux Odontologie,MOTIVATION NATIONALE,None
777,missing_compte,6638300,93.2.3.1 Scanner,MOTIVATION NATIONALE,600000
778,missing_compte,6638300,93.2.3.2Radio standard,MOTIVATION NATIONALE,0
779,missing_compte,6638300,93.2.3.3 Echographie,MOTIVATION NATIONALE,1800000
780,missing_compte,6638300,93.2.3.4 Mammographie,MOTIVATION NATIONALE,0
781,missing_compte,6638300,93.3.15.1 Consultations Orthopédie,MOTIVATION NATIONALE,0
782,missing_compte,6638300,93.3.15.2 Hospitalisations Orthopédie,MOTIVATION NATIONALE,0
783,missing_compte,6638300,93.3.15.3 Actes chirurgicaux Orthopédie,MOTIVATION NATIONALE,0
784,missing_compte,6638300,93.3.16.1 Séance,MOTIVATION NATIONALE,1200000
785,missing_compte,6638300,93.2.1.1 Biochimie,MOTIVATION NATIONALE,1200000
786,missing_compte,6638300,93.2.1.2 Hématologie,MOTIVATION NATIONALE,1800000
787,missing_compte,6638300,93.2.1.3 Bactériologie,MOTIVATION NATIONALE,0
788,missing_compte,6638300,93.2.1.4 Immuno-sérologie,MOTIVATION NATIONALE,2400000
789,missing_compte,6638300,93.2.1.5 Parasitologie,MOTIVATION NATIONALE,600000
790,missing_compte,6638300,93.1.15 Banque de sang,MOTIVATION NATIONALE,1800000
791,missing_compte,6638300,93.3.1.1 Consultations urgence,MOTIVATION NATIONALE,3200000
792,missing_compte,6638300,93.3.1.2 hospitalisation Urgences,MOTIVATION NATIONALE,3200000
793,missing_compte,6638300,93.3.1.3 Actes Urgences,MOTIVATION NATIONALE,3200000
794,missing_compte,6638300,93.3.1.4 Salle de Platre,MOTIVATION NATIONALE,0
795,missing_compte,6638300,93.1.14.1 Pharmacie IB,MOTIVATION NATIONALE,0
796,missing_compte,6638300,93.1.14.2 Pharmacie centrale,MOTIVATION NATIONALE,3600000
797,missing_compte,6638300,93.3.2.1 VPA,MOTIVATION NATIONALE,2400000
798,missing_compte,6638300,93.3.2.2 Anesthésie( intervention),MOTIVATION NATIONALE,0
799,missing_compte,6638300,93.3.2.3 hospitalisation Anesthesie Réanimation,MOTIVATION NATIONALE,1800000
800,missing_compte,6638300,93.3.3.1 Consultations Consultation externes,MOTIVATION NATIONALE,1200000
801,missing_compte,6638300,93.3.3.2 Mise en Observations Consultations externes,MOTIVATION NATIONALE,0
802,missing_compte,6638300,93.3.3.3 actes Consultation externes,MOTIVATION NATIONALE,0
803,missing_compte,6638300,93.3.7.1 consultations Dermatologie,MOTIVATION NATIONALE,0
804,missing_compte,6638300,93.3.7.2 Hospitalisations Dermatologie,MOTIVATION NATIONALE,0
805,missing_compte,6638300,93.3.7.3 Actes Dermatologie,MOTIVATION NATIONALE,0
806,missing_compte,6638300,93.3.6.1 consultations Cardiologie,MOTIVATION NATIONALE,1700000
807,missing_compte,6638300,93.3.6.2 hospitalisations Cardiologie,MOTIVATION NATIONALE,1700000
808,missing_compte,6638300,93.3.6.3 ECG,MOTIVATION NATIONALE,1190000
809,missing_compte,6638300,93.3.6.4 MAPA,MOTIVATION NATIONALE,0
810,missing_compte,6638300,93.3.6.5 Echocoeur,MOTIVATION NATIONALE,0
811,missing_compte,6638300,93.3.6.6 Holter,MOTIVATION NATIONALE,0
812,missing_compte,6638300,93.3.19.1 Consultations ORL,MOTIVATION NATIONALE,600000
813,missing_compte,6638300,93.3.19.2 Hospitalisations ORL,MOTIVATION NATIONALE,0
814,missing_compte,6638300,93.3.19.3 actes ORL,MOTIVATION NATIONALE,0
815,missing_compte,6638300,93.3.12.1 Consultations Néphrologie Hémodialyse,MOTIVATION NATIONALE,600000
816,missing_compte,6638300,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,MOTIVATION NATIONALE,0
817,invalid_required_fields,6638300,93.3.12.3 Dialyse,MOTIVATION NATIONALE,None
818,missing_compte,6638300,93.3.18.1 Consultations Urologie,MOTIVATION NATIONALE,600000
819,missing_compte,6638300,93.3.19.2 Hospitalisations ORL,MOTIVATION NATIONALE,0
820,missing_compte,6638300,93.3.18.3 actes Urologie,MOTIVATION NATIONALE,0
821,missing_compte,6638300,93.1.1.1 Secrétariat Direction,MOTIVATION NATIONALE,2400000
822,missing_compte,6638300,93.1.1.2.1 CA,MOTIVATION NATIONALE,0
823,missing_compte,6638300,93.1.1.2.2 CME,MOTIVATION NATIONALE,0
824,missing_compte,6638300,93.1.1.2.3 CTE,MOTIVATION NATIONALE,0
825,missing_compte,6638300,93.1.2.1 Secrétariat SAF,MOTIVATION NATIONALE,3000000
826,missing_compte,6638300,93.1.2.2.1 Bureau de la facturation,MOTIVATION NATIONALE,3300000
827,missing_compte,6638300,93.1.2.2.2 Bureau des entrées,MOTIVATION NATIONALE,3300000
828,missing_compte,6638300,93.1.2.3.1 Cuisine,MOTIVATION NATIONALE,3150000
829,missing_compte,6638300,93.1.2.3.2 Buanderie,MOTIVATION NATIONALE,750000
830,missing_compte,6638300,93.1.2.3.3 Parc automobile,MOTIVATION NATIONALE,900000
831,missing_compte,6638300,93.1.6.1 Secrétariat ACP,MOTIVATION NATIONALE,1200000
832,missing_compte,6638300,93.1.6.2.1 Caisse dépenses,MOTIVATION NATIONALE,1200000
833,missing_compte,6638300,93.1.6.2.2 Caisse recettes (caisse principale),MOTIVATION NATIONALE,2400000
834,missing_compte,6638300,93.1.6.3 Division recouvrement,MOTIVATION NATIONALE,600000
835,missing_compte,6638300,93.1.3.1 Secrétaire CG,MOTIVATION NATIONALE,450000
836,missing_compte,6638300,93.1.3.2 division Comptabilité analytique,MOTIVATION NATIONALE,150000
837,missing_compte,6638300,93.1.3.3 division suivi budgétaire,MOTIVATION NATIONALE,0
838,missing_compte,6638300,93.1.4.1 Audit interne,MOTIVATION NATIONALE,3000000
839,missing_compte,6638300,93.1.11.1 Brancardage,MOTIVATION NATIONALE,0
840,missing_compte,6638300,93.1.11.2 Division qualité,MOTIVATION NATIONALE,0
841,missing_compte,6638300,93.1.11.3 Division formation,MOTIVATION NATIONALE,3000000
842,missing_compte,6638300,93.1.11.4.1 CLIN,MOTIVATION NATIONALE,0
843,missing_compte,6638300,93.1.11.4.2 Comité 5S,MOTIVATION NATIONALE,0
844,missing_compte,6638300,93.1.9.1 Secrétariat SS,MOTIVATION NATIONALE,4200000
845,missing_compte,6638300,93.1.9.2 Cellule de communication,MOTIVATION NATIONALE,0
846,missing_compte,6638300,93.1.9.3 Division accueil et orientation,MOTIVATION NATIONALE,1800000
847,missing_compte,6638300,93.1.9.4 Prise en charge des Cas sociaux,MOTIVATION NATIONALE,0
848,missing_compte,6638300,93.1.9.5 MAGAL,MOTIVATION NATIONALE,0
849,missing_compte,6638300,93.1.5.1 Secrétariat RH,MOTIVATION NATIONALE,1200000
850,missing_compte,6638300,93.1.5.2.1 Administration du personnel,MOTIVATION NATIONALE,600000
851,missing_compte,6638300,93.1.5.2.2 Gestion de la paie,MOTIVATION NATIONALE,0
852,missing_compte,6638300,93.1.5.3.1 Bureau formation,MOTIVATION NATIONALE,0
853,invalid_required_fields,6638300,93.1.5.3.2 Gestion des carrières et des compétences,MOTIVATION NATIONALE,None
854,missing_compte,6638300,93.1.5.3.3 CHST,MOTIVATION NATIONALE,0
855,missing_compte,6638300,"93.1. 12.2 Division génie-civil (infrastructures, etc)",MOTIVATION NATIONALE,600000
856,missing_compte,6638300,93.1. 12.3 Division biomédicale,MOTIVATION NATIONALE,60000
857,missing_compte,6638300,93.1. 12.4 Cellule informatique et télécoms,MOTIVATION NATIONALE,0
858,missing_compte,6638300,93.1. 12.5 magasin STM,MOTIVATION NATIONALE,1200000
859,missing_compte,6638300,93.1. 13.1 Division hygiène,MOTIVATION NATIONALE,600000
860,missing_compte,6638300,93.1. 13.2 Division sécurité,MOTIVATION NATIONALE,1200000
861,missing_compte,6638300,93.1.7.1 Magasin CM,MOTIVATION NATIONALE,600000
862,missing_compte,6638300,93.1.7.2 Comptabilité des matières S,MOTIVATION NATIONALE,0
863,missing_compte,6638300,93.1.8.1 SIH,MOTIVATION NATIONALE,0
864,missing_compte,6638300,93.1.8.2 Division des archives,MOTIVATION NATIONALE,0
865,missing_compte,6638300,93.1.10.1 Cellule des marchés,MOTIVATION NATIONALE,0
866,missing_compte,6638100,93.3.4.1 Consultation Medecine interne,AUTRES INDEMNITES,1862795
867,missing_compte,6638100,93.3.4.2 hospitalisations Medecine interne,AUTRES INDEMNITES,3137205
868,invalid_required_fields,6638100,93.3.8.3 endoscopie,AUTRES INDEMNITES,None
869,missing_compte,6638100,93.3.14.1 Consultations Chirurgie Générale,AUTRES INDEMNITES,591247
870,missing_compte,6638100,93.3.14.2 Hospitalisations  Chirurgie Générale,AUTRES INDEMNITES,444802
871,missing_compte,6638100,93.3.14.3 Actes chirurgicaux Chirurgie Générale,AUTRES INDEMNITES,3163952
872,missing_compte,6638100,93.3.10.1 consultations Pédiatrie,AUTRES INDEMNITES,4148923
873,missing_compte,6638100,93.3.10.2 hospitalisations Pédiatrie,AUTRES INDEMNITES,3610581
874,missing_compte,6638100,93.3.10.3 actes Pédiatrie,AUTRES INDEMNITES,2120495
875,missing_compte,6638100,93.3.17.1 Consultations Gynécologie Obstétrique,AUTRES INDEMNITES,2217076
876,missing_compte,6638100,93.3.17.2  Hospitalisations Gynécologie Obstétrique,AUTRES INDEMNITES,1266443
877,missing_compte,6638100,93.3.17.3 acouchement,AUTRES INDEMNITES,3528247
878,missing_compte,6638100,93. 3.17.4 Actes Gynécologie Obstétrique,AUTRES INDEMNITES,1567975
879,missing_compte,6638100,93.3.20.1 Consultations Ophtalmologie,AUTRES INDEMNITES,1269348
880,invalid_required_fields,6638100,93.3.20.2 Hospitalisations Ophtalmologie,AUTRES INDEMNITES,None
881,missing_compte,6638100,93.3.20.3 actes Ophtalmologie,AUTRES INDEMNITES,1130652
882,missing_compte,6638100,93.3.13.1 Consultations Odontologie,AUTRES INDEMNITES,0
883,missing_compte,6638100,93.3.13.2 Actes chirurgicaux Odontologie,AUTRES INDEMNITES,0
884,missing_compte,6638100,93.2.3.1 Scanner,AUTRES INDEMNITES,0
885,missing_compte,6638100,93.2.3.2Radio standard,AUTRES INDEMNITES,0
886,missing_compte,6638100,93.2.3.3 Echographie,AUTRES INDEMNITES,0
887,missing_compte,6638100,93.2.3.4 Mammographie,AUTRES INDEMNITES,0
888,missing_compte,6638100,93.3.15.1 Consultations Orthopédie,AUTRES INDEMNITES,1401321
889,missing_compte,6638100,93.3.15.2 Hospitalisations Orthopédie,AUTRES INDEMNITES,486725
890,missing_compte,6638100,93.3.15.3 Actes chirurgicaux Orthopédie,AUTRES INDEMNITES,5311954
891,missing_compte,6638100,93.3.16.1 Séance,AUTRES INDEMNITES,0
892,missing_compte,6638100,93.2.1.1 Biochimie,AUTRES INDEMNITES,1627700
893,missing_compte,6638100,93.2.1.2 Hématologie,AUTRES INDEMNITES,1815890
894,missing_compte,6638100,93.2.1.3 Bactériologie,AUTRES INDEMNITES,144320
895,missing_compte,6638100,93.2.1.4 Immuno-sérologie,AUTRES INDEMNITES,453460
896,missing_compte,6638100,93.2.1.5 Parasitologie,AUTRES INDEMNITES,58630
897,missing_compte,6638100,93.1.15 Banque de sang,AUTRES INDEMNITES,0
898,missing_compte,6638100,93.3.1.1 Consultations urgence,AUTRES INDEMNITES,830510
899,missing_compte,6638100,93.3.1.2 hospitalisation Urgences,AUTRES INDEMNITES,224281
900,missing_compte,6638100,93.3.1.3 Actes Urgences,AUTRES INDEMNITES,78519
901,missing_compte,6638100,93.3.1.4 Salle de Platre,AUTRES INDEMNITES,66691
902,invalid_required_fields,6638100,93.1.14.1 Pharmacie IB,AUTRES INDEMNITES,None
903,missing_compte,6638100,93.1.14.2 Pharmacie centrale,AUTRES INDEMNITES,0
904,missing_compte,6638100,93.3.2.1 VPA,AUTRES INDEMNITES,424617
905,missing_compte,6638100,93.3.2.2 Anesthésie( intervention),AUTRES INDEMNITES,4062685
906,missing_compte,6638100,93.3.2.3 hospitalisation Anesthesie Réanimation,AUTRES INDEMNITES,312698
907,missing_compte,6638100,93.3.3.1 Consultations Consultation externes,AUTRES INDEMNITES,0
908,missing_compte,6638100,93.3.3.2 Mise en Observations Consultations externes,AUTRES INDEMNITES,0
909,missing_compte,6638100,93.3.3.3 actes Consultation externes,AUTRES INDEMNITES,0
910,missing_compte,6638100,93.3.7.1 consultations Dermatologie,AUTRES INDEMNITES,0
911,missing_compte,6638100,93.3.7.2 Hospitalisations Dermatologie,AUTRES INDEMNITES,0
912,missing_compte,6638100,93.3.7.3 Actes Dermatologie,AUTRES INDEMNITES,0
913,missing_compte,6638100,93.3.6.1 consultations Cardiologie,AUTRES INDEMNITES,600339
914,missing_compte,6638100,93.3.6.2 hospitalisations Cardiologie,AUTRES INDEMNITES,552246
915,missing_compte,6638100,93.3.6.3 ECG,AUTRES INDEMNITES,2298589
916,missing_compte,6638100,93.3.6.4 MAPA,AUTRES INDEMNITES,191671
917,missing_compte,6638100,93.3.6.5 Echocoeur,AUTRES INDEMNITES,1598713
918,missing_compte,6638100,93.3.6.6 Holter,AUTRES INDEMNITES,158442
919,missing_compte,6638100,93.3.19.1 Consultations ORL,AUTRES INDEMNITES,1246653
920,missing_compte,6638100,93.3.19.2 Hospitalisations ORL,AUTRES INDEMNITES,117702
921,missing_compte,6638100,93.3.19.3 actes ORL,AUTRES INDEMNITES,2035645
922,missing_compte,6638100,93.3.12.1 Consultations Néphrologie Hémodialyse,AUTRES INDEMNITES,1250463
923,invalid_required_fields,6638100,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,AUTRES INDEMNITES,None
924,missing_compte,6638100,93.3.12.3 Dialyse,AUTRES INDEMNITES,4149537
925,missing_compte,6638100,93.3.18.1 Consultations Urologie,AUTRES INDEMNITES,1144111
926,missing_compte,6638100,93.3.18.2 Hospitalisations Urologie,AUTRES INDEMNITES,137582
927,missing_compte,6638100,93.3.18.3 actes Urologie,AUTRES INDEMNITES,1118307
928,missing_compte,6638100,93.1.1.1 Secrétariat Direction,AUTRES INDEMNITES,0
929,missing_compte,6638100,93.1.1.2.2 CME,AUTRES INDEMNITES,0
930,missing_compte,6638100,93.1.1.2.1 CA,AUTRES INDEMNITES,0
931,missing_compte,6638100,93.1.1.2.3 CTE,AUTRES INDEMNITES,0
932,missing_compte,6638100,93.1.1.2.4 Commission de passation des marchés,AUTRES INDEMNITES,0
933,missing_compte,6638100,93.1.2.1 Secrétariat SAF,AUTRES INDEMNITES,594720
934,missing_compte,6638100,93.1.2.2.1 Bureau de la facturation,AUTRES INDEMNITES,521760
935,missing_compte,6638100,93.1.2.2.2 Bureau des entrées,AUTRES INDEMNITES,521760
936,missing_compte,6638100,93.1.2.3.1 Cuisine,AUTRES INDEMNITES,521760
937,missing_compte,6638100,93.1.2.3.2 Buanderie,AUTRES INDEMNITES,120000
938,missing_compte,6638100,93.1.2.3.3 Parc automobile,AUTRES INDEMNITES,120000
939,missing_compte,6638100,93.1.6.1 Secrétariat ACP,AUTRES INDEMNITES,1599840
940,missing_compte,6638100,93.1.6.2.1 Caisse dépenses,AUTRES INDEMNITES,1599840
941,missing_compte,6638100,93.1.6.2.2 Caisse recettes (caisse principale),AUTRES INDEMNITES,3199680
942,missing_compte,6638100,93.1.6.3 Division recouvrement,AUTRES INDEMNITES,800640
943,missing_compte,6638100,93.1.3.1 Secrétaire CG,AUTRES INDEMNITES,1530000
944,missing_compte,6638100,93.1.3.2 division Comptabilité analytique,AUTRES INDEMNITES,270000
945,missing_compte,6638100,93.1.3.3 division suivi budgétaire,AUTRES INDEMNITES,0
946,missing_compte,6638100,93.1.4.1 Audit interne,AUTRES INDEMNITES,0
947,missing_compte,6638100,93.1.11.1 Brancardage,AUTRES INDEMNITES,0
948,missing_compte,6638100,93.1.11.2 Division qualité,AUTRES INDEMNITES,0
949,missing_compte,6638100,93.1.11.3 Division formation,AUTRES INDEMNITES,0
950,missing_compte,6638100,93.1.11.4.1 CLIN,AUTRES INDEMNITES,0
951,missing_compte,6638100,93.1.11.4.2 Comité 5S,AUTRES INDEMNITES,0
952,missing_compte,6638100,93.1.9.1 Secrétariat SS,AUTRES INDEMNITES,0
953,missing_compte,6638100,93.1.9.2 Cellule de communication,AUTRES INDEMNITES,0
954,missing_compte,6638100,93.1.9.3 Division accueil et orientation,AUTRES INDEMNITES,0
955,missing_compte,6638100,93.1.9.4 Prise en charge des Cas sociaux,AUTRES INDEMNITES,0
956,missing_compte,6638100,93.1.9.5 MAGAL,AUTRES INDEMNITES,0
957,missing_compte,6638100,93.1.5.1 Secrétariat RH,AUTRES INDEMNITES,0
958,missing_compte,6638100,93.1.5.2.1 Administration du personnel,AUTRES INDEMNITES,0
959,missing_compte,6638100,93.1.5.2.2 Gestion de la paie,AUTRES INDEMNITES,0
960,missing_compte,6638100,93.1.5.3.1 Bureau formation,AUTRES INDEMNITES,0
961,missing_compte,6638100,93.1.5.3.2 Gestion des carrières et des compétences,AUTRES INDEMNITES,0
962,missing_compte,6638100,93.1.5.3.3 CHST,AUTRES INDEMNITES,0
963,missing_compte,6638100,"93.1. 12.2 Division génie-civil (infrastructures, etc)",AUTRES INDEMNITES,0
964,missing_compte,6638100,93.1. 12.3 Division biomédicale,AUTRES INDEMNITES,0
965,missing_compte,6638100,93.1. 12.4 Cellule informatique et télécoms,AUTRES INDEMNITES,0
966,missing_compte,6638100,93.1. 12.5 magasin STM,AUTRES INDEMNITES,0
967,missing_compte,6638100,93.1. 13.1 Division hygiène,AUTRES INDEMNITES,0
968,missing_compte,6638100,93.1. 13.2 Division sécurité,AUTRES INDEMNITES,0
969,missing_compte,6638100,93.1.7.1 Magasin CM,AUTRES INDEMNITES,0
970,missing_compte,6638100,93.1.7.2 Comptabilité des matières S,AUTRES INDEMNITES,0
971,missing_compte,6638100,93.1.8.1 SIH,AUTRES INDEMNITES,0
972,missing_compte,6638100,93.1.8.2 Division des archives,AUTRES INDEMNITES,0
973,missing_compte,6638100,93.1.10.1 Cellule des marchés,AUTRES INDEMNITES,0
986,missing_centre_after_93to94,6052000,93. 3.17.4 Actes Gynécologie Obstétrique,FOURNITURES NON STOCKABLES - ELECTRICITE,996929
988,invalid_required_fields,6052000,93.3.20.2 Hospitalisations Ophtalmologie,FOURNITURES NON STOCKABLES - ELECTRICITE,None
993,missing_centre_after_93to94,6052000,93.2.3.2Radio standard,FOURNITURES NON STOCKABLES - ELECTRICITE,10766276
1010,invalid_required_fields,6052000,93.1.14.1 Pharmacie IB,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1014,missing_centre_after_93to94,6052000,93.3.2.3 hospitalisation Anesthesie Réanimation,FOURNITURES NON STOCKABLES - ELECTRICITE,196801
1016,invalid_required_fields,6052000,93.3.3.2 Mise en Observations Consultations externes,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1020,missing_centre_after_93to94,6052000,93.3.7.3 Actes Dermatologie,FOURNITURES NON STOCKABLES - ELECTRICITE,56295
1025,missing_centre_after_93to94,6052000,93.3.6.5 Echocoeur,FOURNITURES NON STOCKABLES - ELECTRICITE,166453
1031,invalid_required_fields,6052000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1037,invalid_required_fields,6052000,93.1.1.2.1 CA,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1038,invalid_required_fields,6052000,93.1.1.2.2 CME,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1039,invalid_required_fields,6052000,93.1.1.2.3 CTE,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1040,invalid_required_fields,6052000,93.1.1.2.4 Commission de passation des marchés,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1042,missing_centre_after_93to94,6052000,93.1.2.2.1 Bureau de la facturation,FOURNITURES NON STOCKABLES - ELECTRICITE,526060
1043,missing_centre_after_93to94,6052000,93.1.2.2.2 Bureau des entrées,FOURNITURES NON STOCKABLES - ELECTRICITE,526060
1048,missing_centre_after_93to94,6052000,93.1.6.2.1 Caisse dépenses,FOURNITURES NON STOCKABLES - ELECTRICITE,537675
1049,missing_centre_after_93to94,6052000,93.1.6.2.2 Caisse recettes (caisse principale),FOURNITURES NON STOCKABLES - ELECTRICITE,1075350
1050,missing_centre_after_93to94,6052000,93.1.6.3 Division recouvrement,FOURNITURES NON STOCKABLES - ELECTRICITE,269079
1055,invalid_required_fields,6052000,93.1.11.1 Brancardage,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1056,invalid_required_fields,6052000,93.1.11.2 Division qualité ,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1058,invalid_required_fields,6052000,93.1.11.4.1 CLIN,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1059,invalid_required_fields,6052000,93.1.11.4.2 Comité 5S,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1061,invalid_required_fields,6052000,93.1.9.2 Cellule de communication,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1062,missing_centre_after_93to94,6052000,93.1.9.3 Division accueil et orientation,FOURNITURES NON STOCKABLES - ELECTRICITE,1185692
1063,invalid_required_fields,6052000,93.1.9.4 Prise en charge des Cas sociaux,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1064,invalid_required_fields,6052000,93.1.9.5 MAGAL,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1066,missing_centre_after_93to94,6052000,93.1.5.2.1 Administration du personnel,FOURNITURES NON STOCKABLES - ELECTRICITE,241978
1067,missing_centre_after_93to94,6052000,93.1.5.2.2 Gestion de la paie,FOURNITURES NON STOCKABLES - ELECTRICITE,362967
1068,invalid_required_fields,6052000,93.1.5.3.1 Bureau formation,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1069,missing_centre_after_93to94,6052000,93.1.5.3.2 Gestion des carrières et des compétences,FOURNITURES NON STOCKABLES - ELECTRICITE,362967
1070,invalid_required_fields,6052000,93.1.5.3.3 CHST,FOURNITURES NON STOCKABLES - ELECTRICITE,None
1071,missing_centre_after_93to94,6052000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",FOURNITURES NON STOCKABLES - ELECTRICITE,503491
1072,missing_centre_after_93to94,6052000,93.1. 12.3 Division biomédicale,FOURNITURES NON STOCKABLES - ELECTRICITE,302095
1073,missing_centre_after_93to94,6052000,93.1. 12.4 Cellule informatique et télécoms,FOURNITURES NON STOCKABLES - ELECTRICITE,302095
1074,missing_centre_after_93to94,6052000,93.1. 12.5 magasin STM,FOURNITURES NON STOCKABLES - ELECTRICITE,906284
1075,missing_centre_after_93to94,6052000,93.1. 13.1 Division hygiène,FOURNITURES NON STOCKABLES - ELECTRICITE,1006983
1076,missing_centre_after_93to94,6052000,93.1. 13.2 Division sécurité,FOURNITURES NON STOCKABLES - ELECTRICITE,1006983
1094,missing_centre_after_93to94,6043000,93. 3.17.4 Actes Gynécologie Obstétrique,PRODUITS D'ENTRETIEN,156000
1096,invalid_required_fields,6043000,93.3.20.2 Hospitalisations Ophtalmologie,PRODUITS D'ENTRETIEN,None
1101,missing_centre_after_93to94,6043000,93.2.3.2Radio standard,PRODUITS D'ENTRETIEN,235125
1118,invalid_required_fields,6043000,93.1.14.1 Pharmacie IB,PRODUITS D'ENTRETIEN,None
1119,invalid_required_fields,6043000,93.1.14.2 Pharmacie centrale ,PRODUITS D'ENTRETIEN,None
1122,missing_centre_after_93to94,6043000,93.3.2.3 hospitalisation Anesthesie Réanimation,PRODUITS D'ENTRETIEN,52865
1124,invalid_required_fields,6043000,93.3.3.2 Mise en Observations Consultations externes,PRODUITS D'ENTRETIEN,None
