excel_row,reason,compte,centre,designation,montant
479,invalid_required_fields,6631200,93.3.7.1 consultations Dermatologie,INDEMNITES DE TRANSPORT,None
480,invalid_required_fields,6631200,93.3.7.2 Hospitalisations Dermatologie,INDEMNITES DE TRANSPORT,None
481,invalid_required_fields,6631200,93.3.7.3 Actes Dermatologie,INDEMNITES DE TRANSPORT,None
482,invalid_required_fields,6631200,93.3.6.1 consultations Cardiologie,INDEMNITES DE TRANSPORT,None
483,invalid_required_fields,6631200,93.3.6.2 hospitalisations Cardiologie,INDEMNITES DE TRANSPORT,None
484,invalid_required_fields,6631200,93.3.6.3 ECG,INDEMNITES DE TRANSPORT,None
485,invalid_required_fields,6631200,93.3.6.4 MAPA,INDEMNITES DE TRANSPORT,None
486,invalid_required_fields,6631200,93.3.6.5 Echocoeur,INDEMNITES DE TRANSPORT,None
487,invalid_required_fields,6631200,93.3.6.6 Holter,INDEMNITES DE TRANSPORT,None
488,missing_centre,6631200,93.3.19.1 Consultations ORL,INDEMNITES DE TRANSPORT,91519
489,missing_centre,6631200,93.3.19.2 Hospitalisations ORL,INDEMNITES DE TRANSPORT,8641
491,invalid_required_fields,6631200,93.3.12.1 Consultations Néphrologie Hémodialyse,INDEMNITES DE TRANSPORT,None
492,invalid_required_fields,6631200,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,INDEMNITES DE TRANSPORT,None
493,invalid_required_fields,6631200,93.3.12.3 Dialyse,INDEMNITES DE TRANSPORT,None
494,invalid_required_fields,6631200,93.3.18.1 Consultations Urologie,INDEMNITES DE TRANSPORT,None
495,invalid_required_fields,6631200,93.3.18.2 Hospitalisations Urologie,INDEMNITES DE TRANSPORT,None
496,invalid_required_fields,6631200,93.3.18.3 actes Urologie,INDEMNITES DE TRANSPORT,None
497,missing_centre,6631200,93.1.1.1 Secrétariat Direction,INDEMNITES DE TRANSPORT,291200
498,invalid_required_fields,6631200,93.1.1.2.1 CA,INDEMNITES DE TRANSPORT,None
499,invalid_required_fields,6631200,93.1.1.2.2 CME,INDEMNITES DE TRANSPORT,None
500,invalid_required_fields,6631200,93.1.1.2.3 CTE,INDEMNITES DE TRANSPORT,None
501,invalid_required_fields,6631200,93.1.1.2.4 Commission de passation des marchés,INDEMNITES DE TRANSPORT,None
502,missing_centre,6631200,93.1.2.1 Secrétariat SAF,INDEMNITES DE TRANSPORT,729153
503,missing_centre,6631200,93.1.2.2.1 Bureau de la facturation,INDEMNITES DE TRANSPORT,639701
504,missing_centre,6631200,93.1.2.2.2 Bureau des entrées,INDEMNITES DE TRANSPORT,639701
508,missing_centre,6631200,93.1.6.1 Secrétariat ACP,INDEMNITES DE TRANSPORT,55461
509,missing_centre,6631200,93.1.6.2.1 Caisse dépenses,INDEMNITES DE TRANSPORT,55461
510,missing_centre,6631200,93.1.6.2.2 Caisse recettes (caisse principale),INDEMNITES DE TRANSPORT,110922
511,missing_centre,6631200,93.1.6.3 Division recouvrement,INDEMNITES DE TRANSPORT,27756
512,missing_centre,6631200,93.1.3.1 Secrétaire CG,INDEMNITES DE TRANSPORT,424320
513,missing_centre,6631200,93.1.3.2 division Comptabilité analytique,INDEMNITES DE TRANSPORT,74880
514,invalid_required_fields,6631200,93.1.3.3 division suivi budgétaire,INDEMNITES DE TRANSPORT,None
515,missing_centre,6631200,93.1.4.1 Audit interne,INDEMNITES DE TRANSPORT,499200
516,invalid_required_fields,6631200,93.1.11.1 Brancardage,INDEMNITES DE TRANSPORT,None
517,invalid_required_fields,6631200,93.1.11.2 Division qualité ,INDEMNITES DE TRANSPORT,None
518,invalid_required_fields,6631200,93.1.11.3 Division formation,INDEMNITES DE TRANSPORT,None
519,invalid_required_fields,6631200,93.1.11.4.1 CLIN,INDEMNITES DE TRANSPORT,None
520,invalid_required_fields,6631200,93.1.11.4.2 Comité 5S,INDEMNITES DE TRANSPORT,None
521,missing_centre,6631200,93.1.9.1 Secrétariat SS,INDEMNITES DE TRANSPORT,72800
522,invalid_required_fields,6631200,93.1.9.2 Cellule de communication,INDEMNITES DE TRANSPORT,None
523,missing_centre,6631200,93.1.9.3 Division accueil et orientation,INDEMNITES DE TRANSPORT,31200
524,invalid_required_fields,6631200,93.1.9.4 Prise en charge des Cas sociaux,INDEMNITES DE TRANSPORT,None
525,invalid_required_fields,6631200,93.1.9.5 MAGAL,INDEMNITES DE TRANSPORT,None
526,invalid_required_fields,6631200,93.1.5.1 Secrétariat RH,INDEMNITES DE TRANSPORT,None
527,invalid_required_fields,6631200,93.1.5.2.1 Administration du personnel,INDEMNITES DE TRANSPORT,None
528,invalid_required_fields,6631200,93.1.5.2.2 Gestion de la paie,INDEMNITES DE TRANSPORT,None
529,invalid_required_fields,6631200,93.1.5.3.1 Bureau formation,INDEMNITES DE TRANSPORT,None
530,invalid_required_fields,6631200,93.1.5.3.2 Gestion des carrières et des compétences,INDEMNITES DE TRANSPORT,None
531,invalid_required_fields,6631200,93.1.5.3.3 CHST,INDEMNITES DE TRANSPORT,None
532,missing_centre,6631200,"93.1. 12.2 Division génie-civil (infrastructures, etc)",INDEMNITES DE TRANSPORT,473200
533,missing_centre,6631200,93.1. 12.3 Division biomédicale,INDEMNITES DE TRANSPORT,283920
534,missing_centre,6631200,93.1. 12.4 Cellule informatique et télécoms,INDEMNITES DE TRANSPORT,283920
535,missing_centre,6631200,93.1. 12.5 magasin STM,INDEMNITES DE TRANSPORT,851760
536,missing_centre,6631200,93.1. 13.1 Division hygiène,INDEMNITES DE TRANSPORT,374400
537,missing_centre,6631200,93.1. 13.2 Division sécurité,INDEMNITES DE TRANSPORT,374400
538,missing_centre,6631200,93.1.7.1 Magasin CM,INDEMNITES DE TRANSPORT,37440
539,missing_centre,6631200,93.1.7.2 Comptabilité des matières S,INDEMNITES DE TRANSPORT,212160
540,invalid_required_fields,6631200,93.1.8.1 SIH,INDEMNITES DE TRANSPORT,None
541,invalid_required_fields,6631200,93.1.8.2 Division des archives,INDEMNITES DE TRANSPORT,None
542,missing_centre,6631200,93.1.10.1 Cellule des marchés,INDEMNITES DE TRANSPORT,208000
543,missing_compte,6631300,93.3.4.1 Consultation Medecine interne,INDEMNITES DE LOGEMENT,1324447
544,missing_compte,6631300,93.3.4.2 hospitalisations Medecine interne,INDEMNITES DE LOGEMENT,2230553
545,invalid_required_fields,6631300,93.3.8.3 endoscopie,INDEMNITES DE LOGEMENT,None
546,missing_compte,6631300,93.3.14.1 Consultations Chirurgie Générale,INDEMNITES DE LOGEMENT,291400
547,missing_compte,6631300,93.3.14.2 Hospitalisations  Chirurgie Générale,INDEMNITES DE LOGEMENT,212206
548,missing_compte,6631300,93.3.14.3 Actes chirurgicaux Chirurgie Générale,INDEMNITES DE LOGEMENT,1559376
549,missing_compte,6631300,93.3.10.1 consultations Pédiatrie,INDEMNITES DE LOGEMENT,1954781
550,missing_compte,6631300,93.3.10.2 hospitalisations Pédiatrie,INDEMNITES DE LOGEMENT,1701139
551,missing_compte,6631300,93.3.10.3 actes Pédiatrie,INDEMNITES DE LOGEMENT,999080
552,missing_compte,6631300,93.3.17.1 Consultations Gynécologie Obstétrique,INDEMNITES DE LOGEMENT,1397466
553,missing_compte,6631300,93.3.17.2  Hospitalisations Gynécologie Obstétrique,INDEMNITES DE LOGEMENT,798263
554,missing_compte,6631300,93.3.17.3 acouchement,INDEMNITES DE LOGEMENT,2223922
555,missing_compte,6631300,93. 3.17.4 Actes Gynécologie Obstétrique,INDEMNITES DE LOGEMENT,1505350
556,missing_compte,6631300,93.3.20.1 Consultations Ophtalmologie,INDEMNITES DE LOGEMENT,626740
557,invalid_required_fields,6631300,93.3.20.2 Hospitalisations Ophtalmologie,INDEMNITES DE LOGEMENT,None
558,missing_compte,6631300,93.3.20.3 actes Ophtalmologie,INDEMNITES DE LOGEMENT,558259
559,missing_compte,6631300,93.3.13.1 Consultations Odontologie,INDEMNITES DE LOGEMENT,364824
560,missing_compte,6631300,93.3.13.2 Actes chirurgicaux Odontologie,INDEMNITES DE LOGEMENT,2005176
561,missing_compte,6631300,93.2.3.1 Scanner,INDEMNITES DE LOGEMENT,1172654
562,missing_compte,6631300,93.2.3.2Radio standard,INDEMNITES DE LOGEMENT,668285
563,missing_compte,6631300,93.2.3.3 Echographie,INDEMNITES DE LOGEMENT,501715
564,missing_compte,6631300,93.2.3.4 Mammographie,INDEMNITES DE LOGEMENT,27347
565,missing_compte,6631300,93.3.15.1 Consultations Orthopédie,INDEMNITES DE LOGEMENT,461268
566,missing_compte,6631300,93.3.15.2 Hospitalisations Orthopédie,INDEMNITES DE LOGEMENT,160214
567,missing_compte,6631300,93.3.15.3 Actes chirurgicaux Orthopédie,INDEMNITES DE LOGEMENT,1748518
568,missing_compte,6631300,93.3.16.1 Séance,INDEMNITES DE LOGEMENT,1185000
569,missing_compte,6631300,93.2.1.1 Biochimie,INDEMNITES DE LOGEMENT,1351785
570,missing_compte,6631300,93.2.1.2 Hématologie,INDEMNITES DE LOGEMENT,1508075
571,missing_compte,6631300,93.2.1.3 Bactériologie,INDEMNITES DE LOGEMENT,119856
572,missing_compte,6631300,93.2.1.4 Immuno-sérologie,INDEMNITES DE LOGEMENT,376593
573,missing_compte,6631300,93.2.1.5 Parasitologie,INDEMNITES DE LOGEMENT,48692
574,missing_compte,6631300,93.1.15 Banque de sang,INDEMNITES DE LOGEMENT,1185000
575,missing_compte,6631300,93.3.1.1 Consultations urgence,INDEMNITES DE LOGEMENT,2470767
576,missing_compte,6631300,93.3.1.2 hospitalisation Urgences,INDEMNITES DE LOGEMENT,667235
577,missing_compte,6631300,93.3.1.3 Actes Urgences,INDEMNITES DE LOGEMENT,233593
578,missing_compte,6631300,93.3.1.4 Salle de Platre,INDEMNITES DE LOGEMENT,198405
579,invalid_required_fields,6631300,93.1.14.1 Pharmacie IB,INDEMNITES DE LOGEMENT,None
580,missing_compte,6631300,93.1.14.2 Pharmacie centrale,INDEMNITES DE LOGEMENT,1585000
581,missing_compte,6631300,93.3.2.1 VPA,INDEMNITES DE LOGEMENT,314482
582,missing_compte,6631300,93.3.2.2 Anesthésie( intervention),INDEMNITES DE LOGEMENT,3008926
583,missing_compte,6631300,93.3.2.3 hospitalisation Anesthesie Réanimation,INDEMNITES DE LOGEMENT,231592
584,missing_compte,6631300,93.3.3.1 Consultations Consultation externes,INDEMNITES DE LOGEMENT,2542669
585,invalid_required_fields,6631300,93.3.3.2 Mise en Observations Consultations externes,INDEMNITES DE LOGEMENT,None
586,missing_compte,6631300,93.3.3.3 actes Consultation externes,INDEMNITES DE LOGEMENT,397331
587,invalid_required_fields,6631300,93.3.7.1 consultations Dermatologie,INDEMNITES DE LOGEMENT,None
588,invalid_required_fields,6631300,93.3.7.2 Hospitalisations Dermatologie,INDEMNITES DE LOGEMENT,None
589,invalid_required_fields,6631300,93.3.7.3 Actes Dermatologie,INDEMNITES DE LOGEMENT,None
590,missing_compte,6631300,93.3.6.1 consultations Cardiologie,INDEMNITES DE LOGEMENT,374656
591,missing_compte,6631300,93.3.6.2 hospitalisations Cardiologie,INDEMNITES DE LOGEMENT,344642
592,missing_compte,6631300,93.3.6.3 ECG,INDEMNITES DE LOGEMENT,1434490
593,missing_compte,6631300,93.3.6.4 MAPA,INDEMNITES DE LOGEMENT,119617
594,missing_compte,6631300,93.3.6.5 Echocoeur,INDEMNITES DE LOGEMENT,997715
595,missing_compte,6631300,93.3.6.6 Holter,INDEMNITES DE LOGEMENT,98879
596,missing_compte,6631300,93.3.19.1 Consultations ORL,INDEMNITES DE LOGEMENT,617827
597,missing_compte,6631300,93.3.19.2 Hospitalisations ORL,INDEMNITES DE LOGEMENT,58332
598,missing_compte,6631300,93.3.19.3 actes ORL,INDEMNITES DE LOGEMENT,1008842
599,missing_compte,6631300,93.3.12.1 Consultations Néphrologie Hémodialyse,INDEMNITES DE LOGEMENT,618285
600,invalid_required_fields,6631300,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,INDEMNITES DE LOGEMENT,None
601,missing_compte,6631300,93.3.12.3 Dialyse,INDEMNITES DE LOGEMENT,2051715
602,missing_compte,6631300,93.3.18.1 Consultations Urologie,INDEMNITES DE LOGEMENT,564905
603,missing_compte,6631300,93.3.18.2 Hospitalisations Urologie,INDEMNITES DE LOGEMENT,67931
604,missing_compte,6631300,93.3.18.3 actes Urologie,INDEMNITES DE LOGEMENT,552164
605,invalid_required_fields,6631300,93.1.1.1 Secrétariat Direction,INDEMNITES DE LOGEMENT,None
606,invalid_required_fields,6631300,93.1.1.2.1 CA,INDEMNITES DE LOGEMENT,None
607,invalid_required_fields,6631300,93.1.1.2.2 CME,INDEMNITES DE LOGEMENT,None
608,invalid_required_fields,6631300,93.1.1.2.3 CTE,INDEMNITES DE LOGEMENT,None
609,invalid_required_fields,6631300,93.1.1.2.4 Commission de passation des marchés,INDEMNITES DE LOGEMENT,None
610,invalid_required_fields,6631300,93.1.2.1 Secrétariat SAF,INDEMNITES DE LOGEMENT,None
611,invalid_required_fields,6631300,93.1.2.2.1 Bureau de la facturation,INDEMNITES DE LOGEMENT,None
612,invalid_required_fields,6631300,93.1.2.2.2 Bureau des entrées,INDEMNITES DE LOGEMENT,None
613,invalid_required_fields,6631300,93.1.2.3.1 Cuisine,INDEMNITES DE LOGEMENT,None
614,invalid_required_fields,6631300,93.1.2.3.2 Buanderie,INDEMNITES DE LOGEMENT,None
615,invalid_required_fields,6631300,93.1.2.3.3 Parc automobile,INDEMNITES DE LOGEMENT,None
616,invalid_required_fields,6631300,93.1.6.1 Secrétariat ACP,INDEMNITES DE LOGEMENT,None
617,invalid_required_fields,6631300,93.1.6.2.1 Caisse dépenses,INDEMNITES DE LOGEMENT,None
618,invalid_required_fields,6631300,93.1.6.2.2 Caisse recettes (caisse principale),INDEMNITES DE LOGEMENT,None
619,invalid_required_fields,6631300,93.1.6.3 Division recouvrement,INDEMNITES DE LOGEMENT,None
620,missing_compte,6631300,93.1.3.1 Secrétaire CG,INDEMNITES DE LOGEMENT,1185000
621,invalid_required_fields,6631300,93.1.3.2 division Comptabilité analytique,INDEMNITES DE LOGEMENT,None
622,invalid_required_fields,6631300,93.1.3.3 division suivi budgétaire,INDEMNITES DE LOGEMENT,None
623,missing_compte,6631300,93.1.4.1 Audit interne,INDEMNITES DE LOGEMENT,1185000
624,invalid_required_fields,6631300,93.1.11.1 Brancardage,INDEMNITES DE LOGEMENT,None
625,invalid_required_fields,6631300,93.1.11.2 Division qualité ,INDEMNITES DE LOGEMENT,None
626,missing_compte,6631300,93.1.11.3 Division formation,INDEMNITES DE LOGEMENT,1185000
627,invalid_required_fields,6631300,93.1.11.4.1 CLIN,INDEMNITES DE LOGEMENT,None
628,invalid_required_fields,6631300,93.1.11.4.2 Comité 5S,INDEMNITES DE LOGEMENT,None
629,missing_compte,6631300,93.1.9.1 Secrétariat SS,INDEMNITES DE LOGEMENT,829500
630,invalid_required_fields,6631300,93.1.9.2 Cellule de communication,INDEMNITES DE LOGEMENT,None
631,missing_compte,6631300,93.1.9.3 Division accueil et orientation,INDEMNITES DE LOGEMENT,355500
632,invalid_required_fields,6631300,93.1.9.4 Prise en charge des Cas sociaux,INDEMNITES DE LOGEMENT,None
633,invalid_required_fields,6631300,93.1.9.5 MAGAL,INDEMNITES DE LOGEMENT,None
634,missing_compte,6631300,93.1.5.1 Secrétariat RH,INDEMNITES DE LOGEMENT,711000
635,missing_compte,6631300,93.1.5.2.1 Administration du personnel,INDEMNITES DE LOGEMENT,118500
636,missing_compte,6631300,93.1.5.2.2 Gestion de la paie,INDEMNITES DE LOGEMENT,177750
637,invalid_required_fields,6631300,93.1.5.3.1 Bureau formation,INDEMNITES DE LOGEMENT,None
638,missing_compte,6631300,93.1.5.3.2 Gestion des carrières et des compétences,INDEMNITES DE LOGEMENT,177750
639,invalid_required_fields,6631300,93.1.5.3.3 CHST,INDEMNITES DE LOGEMENT,None
640,missing_compte,6631300,"93.1. 12.2 Division génie-civil (infrastructures, etc)",INDEMNITES DE LOGEMENT,50000
641,missing_compte,6631300,93.1. 12.3 Division biomédicale,INDEMNITES DE LOGEMENT,30000
642,missing_compte,6631300,93.1. 12.4 Cellule informatique et télécoms,INDEMNITES DE LOGEMENT,30000
643,missing_compte,6631300,93.1. 12.5 magasin STM,INDEMNITES DE LOGEMENT,90000
644,missing_compte,6631300,93.1. 13.1 Division hygiène,INDEMNITES DE LOGEMENT,592500
645,missing_compte,6631300,93.1. 13.2 Division sécurité,INDEMNITES DE LOGEMENT,592500
646,missing_compte,6631300,93.1.7.1 Magasin CM,INDEMNITES DE LOGEMENT,177750
647,missing_compte,6631300,93.1.7.2 Comptabilité des matières S,INDEMNITES DE LOGEMENT,1007250
648,missing_compte,6631300,93.1.8.1 SIH,INDEMNITES DE LOGEMENT,711000
649,missing_compte,6631300,93.1.8.2 Division des archives,INDEMNITES DE LOGEMENT,474000
650,missing_compte,6631300,93.1.10.1 Cellule des marchés,INDEMNITES DE LOGEMENT,1185000
651,missing_compte,6638200,93.3.4.1 Consultation Medecine interne,PRIMES D'INTERESSEMENT,8981977
652,missing_compte,6638200,93.3.4.2 hospitalisations Medecine interne,PRIMES D'INTERESSEMENT,15126901
653,invalid_required_fields,6638200,93.3.8.3 endoscopie,PRIMES D'INTERESSEMENT,None
654,missing_compte,6638200,93.3.14.1 Consultations Chirurgie Générale,PRIMES D'INTERESSEMENT,3182283
655,missing_compte,6638200,93.3.14.2 Hospitalisations  Chirurgie Générale,PRIMES D'INTERESSEMENT,2394066
656,missing_compte,6638200,93.3.14.3 Actes chirurgicaux Chirurgie Générale,PRIMES D'INTERESSEMENT,17029410
657,missing_compte,6638200,93.3.10.1 consultations Pédiatrie,PRIMES D'INTERESSEMENT,15255088
658,missing_compte,6638200,93.3.10.2 hospitalisations Pédiatrie,PRIMES D'INTERESSEMENT,13275671
659,missing_compte,6638200,93.3.10.3 actes Pédiatrie,PRIMES D'INTERESSEMENT,7796805
660,missing_compte,6638200,93.3.17.1 Consultations Gynécologie Obstétrique,PRIMES D'INTERESSEMENT,10553221
661,missing_compte,6638200,93.3.17.2  Hospitalisations Gynécologie Obstétrique,PRIMES D'INTERESSEMENT,6028231
662,missing_compte,6638200,93.3.17.3 acouchement,PRIMES D'INTERESSEMENT,16794357
663,missing_compte,6638200,93. 3.17.4 Actes Gynécologie Obstétrique,PRIMES D'INTERESSEMENT,11367928
664,missing_compte,6638200,93.3.20.1 Consultations Ophtalmologie,PRIMES D'INTERESSEMENT,2739100
665,invalid_required_fields,6638200,93.3.20.2 Hospitalisations Ophtalmologie,PRIMES D'INTERESSEMENT,None
666,missing_compte,6638200,93.3.20.3 actes Ophtalmologie,PRIMES D'INTERESSEMENT,2439812
667,missing_compte,6638200,93.3.13.1 Consultations Odontologie,PRIMES D'INTERESSEMENT,1151677
668,missing_compte,6638200,93.3.13.2 Actes chirurgicaux Odontologie,PRIMES D'INTERESSEMENT,6329932
669,missing_compte,6638200,93.2.3.1 Scanner,PRIMES D'INTERESSEMENT,5916560
670,missing_compte,6638200,93.2.3.2Radio standard,PRIMES D'INTERESSEMENT,3371797
671,missing_compte,6638200,93.2.3.3 Echographie,PRIMES D'INTERESSEMENT,2531374
672,missing_compte,6638200,93.2.3.4 Mammographie,PRIMES D'INTERESSEMENT,137976
673,missing_compte,6638200,93.3.15.1 Consultations Orthopédie,PRIMES D'INTERESSEMENT,637657
674,missing_compte,6638200,93.3.15.2 Hospitalisations Orthopédie,PRIMES D'INTERESSEMENT,221479
675,missing_compte,6638200,93.3.15.3 Actes chirurgicaux Orthopédie,PRIMES D'INTERESSEMENT,2417151
676,missing_compte,6638200,93.3.16.1 Séance,PRIMES D'INTERESSEMENT,4791481
677,missing_compte,6638200,93.2.1.1 Biochimie,PRIMES D'INTERESSEMENT,9334295
678,missing_compte,6638200,93.2.1.2 Hématologie,PRIMES D'INTERESSEMENT,10413500
679,missing_compte,6638200,93.2.1.3 Bactériologie,PRIMES D'INTERESSEMENT,336223
680,missing_compte,6638200,93.2.1.4 Immuno-sérologie,PRIMES D'INTERESSEMENT,827625
681,missing_compte,6638200,93.2.1.5 Parasitologie,PRIMES D'INTERESSEMENT,2600436
682,missing_compte,6638200,93.1.15 Banque de sang,PRIMES D'INTERESSEMENT,8839124
683,missing_compte,6638200,93.3.1.1 Consultations urgence,PRIMES D'INTERESSEMENT,33421033
684,missing_compte,6638200,93.3.1.2 hospitalisation Urgences,PRIMES D'INTERESSEMENT,9025409
685,missing_compte,6638200,93.3.1.3 Actes Urgences,PRIMES D'INTERESSEMENT,3159714
686,missing_compte,6638200,93.3.1.4 Salle de Platre,PRIMES D'INTERESSEMENT,2683738
687,invalid_required_fields,6638200,93.1.14.1 Pharmacie IB,PRIMES D'INTERESSEMENT,None
688,missing_compte,6638200,93.1.14.2 Pharmacie centrale,PRIMES D'INTERESSEMENT,12442190
689,missing_compte,6638200,93.3.2.1 VPA,PRIMES D'INTERESSEMENT,2275421
690,missing_compte,6638200,93.3.2.2 Anesthésie( intervention),PRIMES D'INTERESSEMENT,21770952
691,missing_compte,6638200,93.3.2.3 hospitalisation Anesthesie Réanimation,PRIMES D'INTERESSEMENT,1675674
692,missing_compte,6638200,93.3.3.1 Consultations Consultation externes,PRIMES D'INTERESSEMENT,9721729
693,invalid_required_fields,6638200,93.3.3.2 Mise en Observations Consultations externes,PRIMES D'INTERESSEMENT,None
694,missing_compte,6638200,93.3.3.3 actes Consultation externes,PRIMES D'INTERESSEMENT,1519167
695,invalid_required_fields,6638200,93.3.7.1 consultations Dermatologie,PRIMES D'INTERESSEMENT,None
696,invalid_required_fields,6638200,93.3.7.2 Hospitalisations Dermatologie,PRIMES D'INTERESSEMENT,None
697,invalid_required_fields,6638200,93.3.7.3 Actes Dermatologie,PRIMES D'INTERESSEMENT,None
698,missing_compte,6638200,93.3.6.1 consultations Cardiologie,PRIMES D'INTERESSEMENT,229597
699,missing_compte,6638200,93.3.6.2 hospitalisations Cardiologie,PRIMES D'INTERESSEMENT,211203
700,missing_compte,6638200,93.3.6.3 ECG,PRIMES D'INTERESSEMENT,879083
701,missing_compte,6638200,93.3.6.4 MAPA,PRIMES D'INTERESSEMENT,73303
702,missing_compte,6638200,93.3.6.5 Echocoeur,PRIMES D'INTERESSEMENT,6114109
703,missing_compte,6638200,93.3.6.6 Holter,PRIMES D'INTERESSEMENT,60595
704,missing_compte,6638200,93.3.19.1 Consultations ORL,PRIMES D'INTERESSEMENT,2384993
705,missing_compte,6638200,93.3.19.2 Hospitalisations ORL,PRIMES D'INTERESSEMENT,225178
706,missing_compte,6638200,93.3.19.3 actes ORL,PRIMES D'INTERESSEMENT,3894425
707,missing_compte,6638200,93.3.12.1 Consultations Néphrologie Hémodialyse,PRIMES D'INTERESSEMENT,2468484
708,invalid_required_fields,6638200,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,PRIMES D'INTERESSEMENT,None
709,missing_compte,6638200,93.3.12.3 Dialyse,PRIMES D'INTERESSEMENT,8191417
710,missing_compte,6638200,93.3.18.1 Consultations Urologie,PRIMES D'INTERESSEMENT,436217
711,missing_compte,6638200,93.3.18.2 Hospitalisations Urologie,PRIMES D'INTERESSEMENT,52456
712,missing_compte,6638200,93.3.18.3 actes Urologie,PRIMES D'INTERESSEMENT,426379
713,missing_compte,6638200,93.1.1.1 Secrétariat Direction,PRIMES D'INTERESSEMENT,6566556
714,invalid_required_fields,6638200,93.1.1.2.1 CA,PRIMES D'INTERESSEMENT,None
715,invalid_required_fields,6638200,93.1.1.2.2 CME,PRIMES D'INTERESSEMENT,None
716,invalid_required_fields,6638200,93.1.1.2.3 CTE,PRIMES D'INTERESSEMENT,None
717,invalid_required_fields,6638200,93.1.1.2.4 Commission de passation des marchés,PRIMES D'INTERESSEMENT,None
718,missing_compte,6638200,93.1.2.1 Secrétariat SAF,PRIMES D'INTERESSEMENT,9807658
719,missing_compte,6638200,93.1.2.2.1 Bureau de la facturation,PRIMES D'INTERESSEMENT,8604459
720,missing_compte,6638200,93.1.2.2.2 Bureau des entrées,PRIMES D'INTERESSEMENT,8604459
721,missing_compte,6638200,93.1.2.3.1 Cuisine,PRIMES D'INTERESSEMENT,8604459
722,missing_compte,6638200,93.1.2.3.2 Buanderie,PRIMES D'INTERESSEMENT,1978946
723,missing_compte,6638200,93.1.2.3.3 Parc automobile,PRIMES D'INTERESSEMENT,1978946
724,missing_compte,6638200,93.1.6.1 Secrétariat ACP,PRIMES D'INTERESSEMENT,2439897
725,missing_compte,6638200,93.1.6.2.1 Caisse dépenses,PRIMES D'INTERESSEMENT,2439897
726,missing_compte,6638200,93.1.6.2.2 Caisse recettes (caisse principale),PRIMES D'INTERESSEMENT,4879795
727,missing_compte,6638200,93.1.6.3 Division recouvrement,PRIMES D'INTERESSEMENT,1221047
728,missing_compte,6638200,93.1.3.1 Secrétaire CG,PRIMES D'INTERESSEMENT,2333385
729,missing_compte,6638200,93.1.3.2 division Comptabilité analytique,PRIMES D'INTERESSEMENT,411774
730,invalid_required_fields,6638200,93.1.3.3 division suivi budgétaire,PRIMES D'INTERESSEMENT,None
731,missing_compte,6638200,93.1.4.1 Audit interne,PRIMES D'INTERESSEMENT,2745159
732,invalid_required_fields,6638200,93.1.11.1 Brancardage,PRIMES D'INTERESSEMENT,None
733,invalid_required_fields,6638200,93.1.11.2 Division qualité ,PRIMES D'INTERESSEMENT,None
734,missing_compte,6638200,93.1.11.3 Division formation,PRIMES D'INTERESSEMENT,1830106
735,invalid_required_fields,6638200,93.1.11.4.1 CLIN,PRIMES D'INTERESSEMENT,None
736,invalid_required_fields,6638200,93.1.11.4.2 Comité 5S,PRIMES D'INTERESSEMENT,None
737,missing_compte,6638200,93.1.9.1 Secrétariat SS,PRIMES D'INTERESSEMENT,6748935
738,missing_compte,6638200,93.1.9.2 Cellule de communication,PRIMES D'INTERESSEMENT,2892401
739,invalid_required_fields,6638200,93.1.11.3 Division formation,PRIMES D'INTERESSEMENT,None
740,invalid_required_fields,6638200,93.1.9.4 Prise en charge des Cas sociaux,PRIMES D'INTERESSEMENT,None
741,invalid_required_fields,6638200,93.1.9.5 MAGAL,PRIMES D'INTERESSEMENT,None
742,missing_compte,6638200,93.1.5.1 Secrétariat RH,PRIMES D'INTERESSEMENT,2466703
743,missing_compte,6638200,93.1.5.2.1 Administration du personnel,PRIMES D'INTERESSEMENT,4111117
744,missing_compte,6638200,93.1.5.2.2 Gestion de la paie,PRIMES D'INTERESSEMENT,616676
745,invalid_required_fields,6638200,93.1.5.3.1 Bureau formation,PRIMES D'INTERESSEMENT,None
746,missing_compte,6638200,93.1.5.3.2 Gestion des carrières et des compétences,PRIMES D'INTERESSEMENT,616676
747,invalid_required_fields,6638200,93.1.5.3.3 CHST,PRIMES D'INTERESSEMENT,None
748,missing_compte,6638200,"93.1. 12.2 Division génie-civil (infrastructures, etc)",PRIMES D'INTERESSEMENT,3019675
749,missing_compte,6638200,93.1. 12.3 Division biomédicale,PRIMES D'INTERESSEMENT,5032792
750,missing_compte,6638200,93.1. 12.4 Cellule informatique et télécoms,PRIMES D'INTERESSEMENT,3019675
751,missing_compte,6638200,93.1. 12.5 magasin STM,PRIMES D'INTERESSEMENT,9059025
752,missing_compte,6638200,93.1. 13.1 Division hygiène,PRIMES D'INTERESSEMENT,5101768
753,missing_compte,6638200,93.1. 13.2 Division sécurité,PRIMES D'INTERESSEMENT,5101768
754,missing_compte,6638200,93.1.7.1 Magasin CM,PRIMES D'INTERESSEMENT,630541
755,missing_compte,6638200,93.1.7.2 Comptabilité des matières S,PRIMES D'INTERESSEMENT,3573067
756,missing_compte,6638200,93.1.8.1 SIH,PRIMES D'INTERESSEMENT,1098064
757,missing_compte,6638200,93.1.8.2 Division des archives,PRIMES D'INTERESSEMENT,732042
